address,propertyType,images,hasFloorPlan,location,detailUrl,displayPrice,dateSold,tenure,newBuild,numericPrice,address_1,address_2,address_3,address_4,number,postcode
"19, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-15330121?s=d8370b2d8298bfc1309e36876b0c5c6e05b50c7d71b4a326e6789cf5f70b1770,"£75,000",29 Jun 2001,Leasehold,False,75000,Morley Mills,Morley Street,Daybrook,Nottingham,19,NG5 6JL
"40, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-14014465?s=871a66ea42006a47295047e42f50c610ee30d9d2d950b7febb777ef4f9a7aea6,"£150,000",15 Oct 2021,Leasehold,False,150000,Morley Mills,Morley Street,Daybrook,Nottingham,40,NG5 6JL
"40, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-14014465?s=871a66ea42006a47295047e42f50c610ee30d9d2d950b7febb777ef4f9a7aea6,"£140,000",26 Jun 2001,Leasehold,False,140000,Morley Mills,Morley Street,Daybrook,Nottingham,40,NG5 6JL
"36, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-14014462?s=bc5da8890180c6a16a7af870aec855b323bc2cde8fe22adfbd12e28ecb71466b,"£175,000",17 Sep 2021,Leasehold,False,175000,Morley Mills,Morley Street,Daybrook,Nottingham,36,NG5 6JL
"36, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-14014462?s=bc5da8890180c6a16a7af870aec855b323bc2cde8fe22adfbd12e28ecb71466b,"£130,000",17 Dec 2012,Leasehold,False,130000,Morley Mills,Morley Street,Daybrook,Nottingham,36,NG5 6JL
"36, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-14014462?s=bc5da8890180c6a16a7af870aec855b323bc2cde8fe22adfbd12e28ecb71466b,"£143,000",7 Nov 2006,Leasehold,False,143000,Morley Mills,Morley Street,Daybrook,Nottingham,36,NG5 6JL
"36, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-14014462?s=bc5da8890180c6a16a7af870aec855b323bc2cde8fe22adfbd12e28ecb71466b,"£179,000",17 Jun 2002,Leasehold,False,179000,Morley Mills,Morley Street,Daybrook,Nottingham,36,NG5 6JL
"36, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-14014462?s=bc5da8890180c6a16a7af870aec855b323bc2cde8fe22adfbd12e28ecb71466b,"£123,000",20 Jun 2001,Leasehold,False,123000,Morley Mills,Morley Street,Daybrook,Nottingham,36,NG5 6JL
"59, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-14712517?s=b2b1ea563ca2408d5e311400bb026a059866dfbce03c7bc91dc757303ca6d4b8,"£165,000",3 Sep 2021,Leasehold,False,165000,Morley Mills,Morley Street,Daybrook,Nottingham,59,NG5 6JL
"59, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-14712517?s=b2b1ea563ca2408d5e311400bb026a059866dfbce03c7bc91dc757303ca6d4b8,"£144,000",11 Mar 2019,Leasehold,False,144000,Morley Mills,Morley Street,Daybrook,Nottingham,59,NG5 6JL
"59, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-14712517?s=b2b1ea563ca2408d5e311400bb026a059866dfbce03c7bc91dc757303ca6d4b8,"£134,000",23 Nov 2007,Leasehold,False,134000,Morley Mills,Morley Street,Daybrook,Nottingham,59,NG5 6JL
"59, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-14712517?s=b2b1ea563ca2408d5e311400bb026a059866dfbce03c7bc91dc757303ca6d4b8,"£120,000",14 Jun 2002,Leasehold,False,120000,Morley Mills,Morley Street,Daybrook,Nottingham,59,NG5 6JL
"54, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-93356478?s=5d5fdd81a45872b768348b8551e36c426a5d39568a4037cdbb1a9f4602b50907,"£110,000",18 Aug 2021,Leasehold,False,110000,Morley Mills,Morley Street,Daybrook,Nottingham,54,NG5 6JL
"54, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-93356478?s=5d5fdd81a45872b768348b8551e36c426a5d39568a4037cdbb1a9f4602b50907,"£92,500",28 Sep 2001,Leasehold,False,92500,Morley Mills,Morley Street,Daybrook,Nottingham,54,NG5 6JL
"31, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-93356475?s=f53c96ba0c52197a547438386c3d0ded0984c866973727f37b0a3f1b5e6bd600,"£140,000",29 Jul 2021,Leasehold,False,140000,Morley Mills,Morley Street,Daybrook,Nottingham,31,NG5 6JL
"31, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-93356475?s=f53c96ba0c52197a547438386c3d0ded0984c866973727f37b0a3f1b5e6bd600,"£90,000",27 Jul 2015,Leasehold,False,90000,Morley Mills,Morley Street,Daybrook,Nottingham,31,NG5 6JL
"31, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-93356475?s=f53c96ba0c52197a547438386c3d0ded0984c866973727f37b0a3f1b5e6bd600,"£122,000",3 Jun 2003,Leasehold,False,122000,Morley Mills,Morley Street,Daybrook,Nottingham,31,NG5 6JL
"31, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-93356475?s=f53c96ba0c52197a547438386c3d0ded0984c866973727f37b0a3f1b5e6bd600,"£114,500",6 Sep 2002,Leasehold,False,114500,Morley Mills,Morley Street,Daybrook,Nottingham,31,NG5 6JL
"31, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-93356475?s=f53c96ba0c52197a547438386c3d0ded0984c866973727f37b0a3f1b5e6bd600,"£75,000",22 Jun 2001,Leasehold,False,75000,Morley Mills,Morley Street,Daybrook,Nottingham,31,NG5 6JL
"27, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-17459260?s=aca25cd5099eb384c3271825e895fe90f6e85aedce976898fb921aa1804cc66c,"£145,000",16 Jul 2021,Leasehold,False,145000,Morley Mills,Morley Street,Daybrook,Nottingham,27,NG5 6JL
"27, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-17459260?s=aca25cd5099eb384c3271825e895fe90f6e85aedce976898fb921aa1804cc66c,"£90,000",12 Oct 2016,Leasehold,False,90000,Morley Mills,Morley Street,Daybrook,Nottingham,27,NG5 6JL
"27, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-17459260?s=aca25cd5099eb384c3271825e895fe90f6e85aedce976898fb921aa1804cc66c,"£115,000",29 Jul 2002,Leasehold,False,115000,Morley Mills,Morley Street,Daybrook,Nottingham,27,NG5 6JL
"27, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-17459260?s=aca25cd5099eb384c3271825e895fe90f6e85aedce976898fb921aa1804cc66c,"£80,000",20 Jun 2001,Leasehold,False,80000,Morley Mills,Morley Street,Daybrook,Nottingham,27,NG5 6JL
"43, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-15029104?s=71ba96f1c41613a6c28cb76175f76875ee107acdeda0db88892be60b83964ec6,"£192,000",21 Jun 2021,Leasehold,False,192000,Morley Mills,Morley Street,Daybrook,Nottingham,43,NG5 6JL
"43, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-15029104?s=71ba96f1c41613a6c28cb76175f76875ee107acdeda0db88892be60b83964ec6,"£145,000",12 Jun 2015,Leasehold,False,145000,Morley Mills,Morley Street,Daybrook,Nottingham,43,NG5 6JL
"43, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-15029104?s=71ba96f1c41613a6c28cb76175f76875ee107acdeda0db88892be60b83964ec6,"£135,000",17 Dec 2012,Leasehold,False,135000,Morley Mills,Morley Street,Daybrook,Nottingham,43,NG5 6JL
"43, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-15029104?s=71ba96f1c41613a6c28cb76175f76875ee107acdeda0db88892be60b83964ec6,"£130,000",27 Jun 2001,Leasehold,False,130000,Morley Mills,Morley Street,Daybrook,Nottingham,43,NG5 6JL
"45, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-92407350?s=65ea2dcc54e588c7257ff1f4b8bdb981f421f3d4439a7aa8f89ba48a3023f930,"£125,000",11 Dec 2020,Leasehold,False,125000,Morley Mills,Morley Street,Daybrook,Nottingham,45,NG5 6JL
"45, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-92407350?s=65ea2dcc54e588c7257ff1f4b8bdb981f421f3d4439a7aa8f89ba48a3023f930,"£109,000",17 Nov 2017,Leasehold,False,109000,Morley Mills,Morley Street,Daybrook,Nottingham,45,NG5 6JL
"45, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-92407350?s=65ea2dcc54e588c7257ff1f4b8bdb981f421f3d4439a7aa8f89ba48a3023f930,"£95,000",22 Jun 2015,Leasehold,False,95000,Morley Mills,Morley Street,Daybrook,Nottingham,45,NG5 6JL
"45, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-92407350?s=65ea2dcc54e588c7257ff1f4b8bdb981f421f3d4439a7aa8f89ba48a3023f930,"£83,500",29 Jun 2001,Leasehold,False,83500,Morley Mills,Morley Street,Daybrook,Nottingham,45,NG5 6JL
"2, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-91866648?s=93f800c4194d4faa38c820750b05278e1bac392d23ad57bef3eaa882923f11b8,"£140,000",3 Nov 2020,Leasehold,False,140000,Morley Mills,Morley Street,Daybrook,Nottingham,2,NG5 6JL
"2, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-91866648?s=93f800c4194d4faa38c820750b05278e1bac392d23ad57bef3eaa882923f11b8,"£100,000",10 Aug 2001,Leasehold,True,100000,Morley Mills,Morley Street,Daybrook,Nottingham,2,NG5 6JL
"14, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-20917564?s=87286974e35f03369c3eddb1e3878687eef6bee0d7693629177aa71f3edc4759,"£156,000",18 Sep 2020,Leasehold,False,156000,Morley Mills,Morley Street,Daybrook,Nottingham,14,NG5 6JL
"14, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-20917564?s=87286974e35f03369c3eddb1e3878687eef6bee0d7693629177aa71f3edc4759,"£143,000",4 May 2005,Leasehold,False,143000,Morley Mills,Morley Street,Daybrook,Nottingham,14,NG5 6JL
"14, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-20917564?s=87286974e35f03369c3eddb1e3878687eef6bee0d7693629177aa71f3edc4759,"£143,500",19 Dec 2003,Leasehold,False,143500,Morley Mills,Morley Street,Daybrook,Nottingham,14,NG5 6JL
"14, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-20917564?s=87286974e35f03369c3eddb1e3878687eef6bee0d7693629177aa71f3edc4759,"£130,000",29 Jun 2001,Leasehold,False,130000,Morley Mills,Morley Street,Daybrook,Nottingham,14,NG5 6JL
"50, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-11654341?s=b4472a3a9afccaa41ea504e8f155fd751eaf063883bb2a42547016c41b2cea80,"£120,000",15 Sep 2020,Leasehold,False,120000,Morley Mills,Morley Street,Daybrook,Nottingham,50,NG5 6JL
"50, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-11654341?s=b4472a3a9afccaa41ea504e8f155fd751eaf063883bb2a42547016c41b2cea80,"£131,000",13 Dec 2002,Leasehold,False,131000,Morley Mills,Morley Street,Daybrook,Nottingham,50,NG5 6JL
"50, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-11654341?s=b4472a3a9afccaa41ea504e8f155fd751eaf063883bb2a42547016c41b2cea80,"£75,000",14 Sep 2001,Leasehold,False,75000,Morley Mills,Morley Street,Daybrook,Nottingham,50,NG5 6JL
"56, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-11106385?s=5123967205772d1843aa4619318b068c1f4384aea9ec9233f925cf3617a4b9da,"£147,500",25 Oct 2019,Leasehold,False,147500,Morley Mills,Morley Street,Daybrook,Nottingham,56,NG5 6JL
"56, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-11106385?s=5123967205772d1843aa4619318b068c1f4384aea9ec9233f925cf3617a4b9da,"£130,000",6 Jun 2014,Leasehold,False,130000,Morley Mills,Morley Street,Daybrook,Nottingham,56,NG5 6JL
"56, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-11106385?s=5123967205772d1843aa4619318b068c1f4384aea9ec9233f925cf3617a4b9da,"£147,000",9 Jul 2004,Leasehold,False,147000,Morley Mills,Morley Street,Daybrook,Nottingham,56,NG5 6JL
"56, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-11106385?s=5123967205772d1843aa4619318b068c1f4384aea9ec9233f925cf3617a4b9da,"£135,000",28 Sep 2001,Leasehold,False,135000,Morley Mills,Morley Street,Daybrook,Nottingham,56,NG5 6JL
"9, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-90669123?s=539ffbdfd1757ba73683cb7ad9317276ef6f1f77537e7a7c9e4d074fe0b5ed0a,"£155,000",13 Sep 2019,Leasehold,False,155000,Morley Mills,Morley Street,Daybrook,Nottingham,9,NG5 6JL
"9, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-90669123?s=539ffbdfd1757ba73683cb7ad9317276ef6f1f77537e7a7c9e4d074fe0b5ed0a,"£123,500",28 Jul 2017,Leasehold,False,123500,Morley Mills,Morley Street,Daybrook,Nottingham,9,NG5 6JL
"9, Morley Mills, Morley Street, Daybrook, Nottingham, Nottinghamshire NG5 6JL",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 52.99703, 'lng': -1.13713}",https://www.rightmove.co.uk/house-prices/details/england-90669123?s=539ffbdfd1757ba73683cb7ad9317276ef6f1f77537e7a7c9e4d074fe0b5ed0a,"£121,000",27 Feb 2009,Leasehold,False,121000,Morley Mills,Morley Street,Daybrook,Nottingham,9,NG5 6JL
