address,propertyType,images,hasFloorPlan,location,detailUrl,bedrooms,displayPrice,dateSold,tenure,newBuild,numericPrice,address_1,address_2,number,postcode,prefix
"25a, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/101k/100855/96894389/100855_BBL200059_L_IMG_01_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/101k/100855/96894389/100855_BBL200059_L_IMG_01_0000_max_296x197.jpg', 'count': 12}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-96894389-78244416?s=5c88cd4c76e16a6af2b2aa17982daddef67cb9dce1bf478640675a1e2359d96e,4.0,"£125,000",12 Aug 1999,Leasehold,False,125000,Parma Crescent,London,25a,SW11 1LT,
"18, Parma Crescent, London, Greater London SW11 1LT",Terraced,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-78244401?s=eed33e0281cb71f7e5bd34c32906f3105ba00e1a97a87675f0c15fc03226fa43,,"£365,000",20 Jan 2000,Freehold,False,365000,Parma Crescent,London,18,SW11 1LT,
"Flat 1, 46, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-78244383?s=f9f2e0693273417458529dc0e800bf26bf09186a1464854e026d65a437d54f4d,,"£132,500",17 May 1999,Leasehold,False,132500,Parma Crescent,London,46,SW11 1LT,Flat 1
"Flat 1, 46, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-78244383?s=f9f2e0693273417458529dc0e800bf26bf09186a1464854e026d65a437d54f4d,,"£127,500",16 Jan 1998,Leasehold,False,127500,Parma Crescent,London,46,SW11 1LT,Flat 1
"12, Parma Crescent, London, Greater London SW11 1LT",Semi-Detached,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-78244377?s=69e48394df4c0a3773321dd538a49ee74c8660153475724f9de79506bb5c9620,,"£267,500",21 Jan 1999,Freehold,False,267500,Parma Crescent,London,12,SW11 1LT,
"12, Parma Crescent, London, Greater London SW11 1LT",Semi-Detached,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-78244377?s=69e48394df4c0a3773321dd538a49ee74c8660153475724f9de79506bb5c9620,,"£163,200",19 Mar 1996,Freehold,False,163200,Parma Crescent,London,12,SW11 1LT,
"45a, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/54711676/44538_WBL090365_L_IMG_62_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/54711676/44538_WBL090365_L_IMG_62_0000_max_296x197.jpg', 'count': 3}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-54711676-78244374?s=73165e760c0bd396479ccb1206187341365470476c436b5fb2474c6a0de93d57,2.0,"£127,000",18 Jan 1999,Leasehold,False,127000,Parma Crescent,London,45a,SW11 1LT,
"45a, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/54711676/44538_WBL090365_L_IMG_62_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/54711676/44538_WBL090365_L_IMG_62_0000_max_296x197.jpg', 'count': 3}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-54711676-78244374?s=73165e760c0bd396479ccb1206187341365470476c436b5fb2474c6a0de93d57,2.0,"£77,500",29 Aug 1996,Leasehold,False,77500,Parma Crescent,London,45a,SW11 1LT,
"48, Parma Crescent, London, Greater London SW11 1LT",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/90k/89369/146068982/89369_BAS090102_IMG_00_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/90k/89369/146068982/89369_BAS090102_IMG_00_0000_max_296x197.jpeg', 'count': 39}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-146068982-78244362?s=c792dfdc0cf2886e34fdc171ba16e7a79a5a4f757f2e39a111accf0c32682d47,4.0,"£240,000",15 Sep 1998,Freehold,False,240000,Parma Crescent,London,48,SW11 1LT,
"Ground Floor Flat, 38, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/100k/99772/102728291/99772_PARMACRESCENT38_IMG_03_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/100k/99772/102728291/99772_PARMACRESCENT38_IMG_03_0000_max_296x197.jpeg', 'count': 10}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-102728291-78244338?s=dd397dfffc6132895d44717934d2f57e7408cb768897ee4b11dd03c181900578,2.0,"£57,000",23 Sep 1996,Leasehold,False,57000,Parma Crescent,London,38,SW11 1LT,Ground Floor Flat
"76, Parma Crescent, London, Greater London SW11 1LU",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/66k/65845/135436475/65845_WND012213880_IMG_00_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/66k/65845/135436475/65845_WND012213880_IMG_00_0000_max_296x197.jpeg', 'count': 18}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-135436475-19761994?s=e33de59bab93e78aaf5d54d6b1f71459abdcc943c7cd40513e01365f2aca9368,5.0,"£2,450,000",19 Oct 2023,Freehold,False,2450000,Parma Crescent,London,76,SW11 1LU,
"76, Parma Crescent, London, Greater London SW11 1LU",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/66k/65845/135436475/65845_WND012213880_IMG_00_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/66k/65845/135436475/65845_WND012213880_IMG_00_0000_max_296x197.jpeg', 'count': 18}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-135436475-19761994?s=e33de59bab93e78aaf5d54d6b1f71459abdcc943c7cd40513e01365f2aca9368,5.0,"£1,425,000",22 Apr 2016,Freehold,False,1425000,Parma Crescent,London,76,SW11 1LU,
"76, Parma Crescent, London, Greater London SW11 1LU",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/66k/65845/135436475/65845_WND012213880_IMG_00_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/66k/65845/135436475/65845_WND012213880_IMG_00_0000_max_296x197.jpeg', 'count': 18}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-135436475-19761994?s=e33de59bab93e78aaf5d54d6b1f71459abdcc943c7cd40513e01365f2aca9368,5.0,"£690,000",17 Feb 2006,Freehold,False,690000,Parma Crescent,London,76,SW11 1LU,
"76, Parma Crescent, London, Greater London SW11 1LU",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/66k/65845/135436475/65845_WND012213880_IMG_00_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/66k/65845/135436475/65845_WND012213880_IMG_00_0000_max_296x197.jpeg', 'count': 18}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-135436475-19761994?s=e33de59bab93e78aaf5d54d6b1f71459abdcc943c7cd40513e01365f2aca9368,5.0,"£150,000",28 Feb 2002,Freehold,False,150000,Parma Crescent,London,76,SW11 1LU,
"60, Parma Crescent, London, Greater London SW11 1LU",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/12k/11550/51643402/11550_0099_HRT009904596_IMG_15_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/12k/11550/51643402/11550_0099_HRT009904596_IMG_15_0000_max_296x197.jpg', 'count': 7}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-51643402-18404743?s=c84e42972d729fecb3f6dc84c236b7001c3f768456e62c56343dab06997078cc,2.0,"£775,000",24 Mar 2023,Freehold,False,775000,Parma Crescent,London,60,SW11 1LU,
"60, Parma Crescent, London, Greater London SW11 1LU",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/12k/11550/51643402/11550_0099_HRT009904596_IMG_15_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/12k/11550/51643402/11550_0099_HRT009904596_IMG_15_0000_max_296x197.jpg', 'count': 7}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-51643402-18404743?s=c84e42972d729fecb3f6dc84c236b7001c3f768456e62c56343dab06997078cc,2.0,"£620,000",29 Jun 2018,Freehold,False,620000,Parma Crescent,London,60,SW11 1LU,
"Flat B, 73, Parma Crescent, London, Greater London SW11 1LU",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/49k/48862/108558200/48862_BTS130183_IMG_08_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/49k/48862/108558200/48862_BTS130183_IMG_08_0000_max_296x197.jpeg', 'count': 9}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-108558200-18404740?s=5edb30f3b1892dd0d21094b97784d759bf6d210e47de0bb125a35da6fea35684,1.0,"£775,000",17 Mar 2023,Leasehold,False,775000,Parma Crescent,London,73,SW11 1LU,Flat B
"Flat B, 73, Parma Crescent, London, Greater London SW11 1LU",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/49k/48862/108558200/48862_BTS130183_IMG_08_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/49k/48862/108558200/48862_BTS130183_IMG_08_0000_max_296x197.jpeg', 'count': 9}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-108558200-18404740?s=5edb30f3b1892dd0d21094b97784d759bf6d210e47de0bb125a35da6fea35684,1.0,"£480,000",3 Sep 2012,Leasehold,False,480000,Parma Crescent,London,73,SW11 1LU,Flat B
"Flat B, 73, Parma Crescent, London, Greater London SW11 1LU",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/49k/48862/108558200/48862_BTS130183_IMG_08_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/49k/48862/108558200/48862_BTS130183_IMG_08_0000_max_296x197.jpeg', 'count': 9}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-108558200-18404740?s=5edb30f3b1892dd0d21094b97784d759bf6d210e47de0bb125a35da6fea35684,1.0,"£277,500",24 Aug 2005,Leasehold,False,277500,Parma Crescent,London,73,SW11 1LU,Flat B
"Flat B, 73, Parma Crescent, London, Greater London SW11 1LU",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/49k/48862/108558200/48862_BTS130183_IMG_08_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/49k/48862/108558200/48862_BTS130183_IMG_08_0000_max_296x197.jpeg', 'count': 9}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-108558200-18404740?s=5edb30f3b1892dd0d21094b97784d759bf6d210e47de0bb125a35da6fea35684,1.0,"£169,995",16 Sep 1999,Leasehold,False,169995,Parma Crescent,London,73,SW11 1LU,Flat B
"73a, Parma Crescent, London, Greater London SW11 1LU",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/49k/48862/108558200/48862_BTS130183_IMG_08_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/49k/48862/108558200/48862_BTS130183_IMG_08_0000_max_296x197.jpeg', 'count': 9}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-108558200-93452259?s=31289ebd2a79022446340d14b5aae654a1f0e84cad13082d40f3528a11807a6d,1.0,"£540,000",22 Oct 2021,Leasehold,False,540000,Parma Crescent,London,73a,SW11 1LU,
"73a, Parma Crescent, London, Greater London SW11 1LU",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/49k/48862/108558200/48862_BTS130183_IMG_08_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/49k/48862/108558200/48862_BTS130183_IMG_08_0000_max_296x197.jpeg', 'count': 9}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-108558200-93452259?s=31289ebd2a79022446340d14b5aae654a1f0e84cad13082d40f3528a11807a6d,1.0,"£355,000",30 Nov 2007,Leasehold,False,355000,Parma Crescent,London,73a,SW11 1LU,
"73a, Parma Crescent, London, Greater London SW11 1LU",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/49k/48862/108558200/48862_BTS130183_IMG_08_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/49k/48862/108558200/48862_BTS130183_IMG_08_0000_max_296x197.jpeg', 'count': 9}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-108558200-93452259?s=31289ebd2a79022446340d14b5aae654a1f0e84cad13082d40f3528a11807a6d,1.0,"£240,000",22 Jul 2005,Leasehold,False,240000,Parma Crescent,London,73a,SW11 1LU,
"73a, Parma Crescent, London, Greater London SW11 1LU",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/49k/48862/108558200/48862_BTS130183_IMG_08_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/49k/48862/108558200/48862_BTS130183_IMG_08_0000_max_296x197.jpeg', 'count': 9}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-108558200-93452259?s=31289ebd2a79022446340d14b5aae654a1f0e84cad13082d40f3528a11807a6d,1.0,"£179,950",5 Apr 2000,Leasehold,False,179950,Parma Crescent,London,73a,SW11 1LU,
"73a, Parma Crescent, London, Greater London SW11 1LU",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/49k/48862/108558200/48862_BTS130183_IMG_08_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/49k/48862/108558200/48862_BTS130183_IMG_08_0000_max_296x197.jpeg', 'count': 9}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-108558200-93452259?s=31289ebd2a79022446340d14b5aae654a1f0e84cad13082d40f3528a11807a6d,1.0,"£77,000",26 Apr 1996,Leasehold,False,77000,Parma Crescent,London,73a,SW11 1LU,
"Ground Floor Flat, 74, Parma Crescent, London, Greater London SW11 1LU",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/82k/81637/44825678/81637_0620_HRT062000272_IMG_09_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/82k/81637/44825678/81637_0620_HRT062000272_IMG_09_0000_max_296x197.jpg', 'count': 8}",False,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-44825678-18404737?s=17519fc9a6eb7674612ba82b5f7b589b86747e9d0442f1e247cbe5017d8393ee,3.0,"£700,000",30 Sep 2021,Leasehold,False,700000,Parma Crescent,London,74,SW11 1LU,Ground Floor Flat
"Ground Floor Flat, 74, Parma Crescent, London, Greater London SW11 1LU",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/82k/81637/44825678/81637_0620_HRT062000272_IMG_09_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/82k/81637/44825678/81637_0620_HRT062000272_IMG_09_0000_max_296x197.jpg', 'count': 8}",False,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-44825678-18404737?s=17519fc9a6eb7674612ba82b5f7b589b86747e9d0442f1e247cbe5017d8393ee,3.0,"£378,000",21 Aug 2009,Leasehold,False,378000,Parma Crescent,London,74,SW11 1LU,Ground Floor Flat
"Ground Floor Flat, 74, Parma Crescent, London, Greater London SW11 1LU",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/82k/81637/44825678/81637_0620_HRT062000272_IMG_09_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/82k/81637/44825678/81637_0620_HRT062000272_IMG_09_0000_max_296x197.jpg', 'count': 8}",False,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-44825678-18404737?s=17519fc9a6eb7674612ba82b5f7b589b86747e9d0442f1e247cbe5017d8393ee,3.0,"£245,000",25 Feb 2000,Leasehold,False,245000,Parma Crescent,London,74,SW11 1LU,Ground Floor Flat
"55a, Parma Crescent, London, Greater London SW11 1LU",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/90k/89369/74683398/89369_101052006762_IMG_20_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/90k/89369/74683398/89369_101052006762_IMG_20_0000_max_296x197.jpg', 'count': 15}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-74683398-11949220?s=1b6a4c8e0a57b1428091adf1b806c43e748508cefdbd656b360ae51d661e9671,2.0,"£710,000",14 Jan 2021,Leasehold,False,710000,Parma Crescent,London,55a,SW11 1LU,
"55a, Parma Crescent, London, Greater London SW11 1LU",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/90k/89369/74683398/89369_101052006762_IMG_20_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/90k/89369/74683398/89369_101052006762_IMG_20_0000_max_296x197.jpg', 'count': 15}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-74683398-11949220?s=1b6a4c8e0a57b1428091adf1b806c43e748508cefdbd656b360ae51d661e9671,2.0,"£221,000",2 Jul 1999,Leasehold,False,221000,Parma Crescent,London,55a,SW11 1LU,
"63, Parma Crescent, London, Greater London SW11 1LU",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/90k/89369/60585867/89369_101052007277_IMG_01_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/90k/89369/60585867/89369_101052007277_IMG_01_0000_max_296x197.jpg', 'count': 13}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-60585867-11183467?s=d01959ce7b511a879e1ded1e49f86863a3cdbd002e323b4d6b5b7308a29102a3,4.0,"£1,215,000",24 Jul 2019,Freehold,False,1215000,Parma Crescent,London,63,SW11 1LU,
"63, Parma Crescent, London, Greater London SW11 1LU",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/90k/89369/60585867/89369_101052007277_IMG_01_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/90k/89369/60585867/89369_101052007277_IMG_01_0000_max_296x197.jpg', 'count': 13}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-60585867-11183467?s=d01959ce7b511a879e1ded1e49f86863a3cdbd002e323b4d6b5b7308a29102a3,4.0,"£950,000",2 Aug 2013,Freehold,False,950000,Parma Crescent,London,63,SW11 1LU,
"63, Parma Crescent, London, Greater London SW11 1LU",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/90k/89369/60585867/89369_101052007277_IMG_01_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/90k/89369/60585867/89369_101052007277_IMG_01_0000_max_296x197.jpg', 'count': 13}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-60585867-11183467?s=d01959ce7b511a879e1ded1e49f86863a3cdbd002e323b4d6b5b7308a29102a3,4.0,"£495,000",15 Jan 2004,Freehold,False,495000,Parma Crescent,London,63,SW11 1LU,
"63, Parma Crescent, London, Greater London SW11 1LU",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/90k/89369/60585867/89369_101052007277_IMG_01_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/90k/89369/60585867/89369_101052007277_IMG_01_0000_max_296x197.jpg', 'count': 13}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-60585867-11183467?s=d01959ce7b511a879e1ded1e49f86863a3cdbd002e323b4d6b5b7308a29102a3,4.0,"£249,000",26 Apr 1999,Freehold,False,249000,Parma Crescent,London,63,SW11 1LU,
"56, Parma Crescent, London, Greater London SW11 1LU",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/47991222/44538_BPS170002_L_IMG_01_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/47991222/44538_BPS170002_L_IMG_01_0000_max_296x197.jpg', 'count': 7}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-47991222-78244719?s=7b3161662bc7347ede48b05734760a47ebc1f4e6fb1440ef2aa320de5ad57fea,3.0,"£1,085,000",23 Mar 2016,Freehold,False,1085000,Parma Crescent,London,56,SW11 1LU,
"75, Parma Crescent, London, Greater London SW11 1LU",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/53k/52507/22479412/52507_50433S_IMG_00_0000_max_135x100.JPG', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/53k/52507/22479412/52507_50433S_IMG_00_0000_max_296x197.JPG', 'count': 9}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-22479412-78244716?s=ea51c7599e2766ce7b93731e226e3f30d622cb83ae7035f8a3ceb15508d62001,4.0,"£1,250,000",11 Oct 2013,Freehold,False,1250000,Parma Crescent,London,75,SW11 1LU,
"75, Parma Crescent, London, Greater London SW11 1LU",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/53k/52507/22479412/52507_50433S_IMG_00_0000_max_135x100.JPG', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/53k/52507/22479412/52507_50433S_IMG_00_0000_max_296x197.JPG', 'count': 9}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-22479412-78244716?s=ea51c7599e2766ce7b93731e226e3f30d622cb83ae7035f8a3ceb15508d62001,4.0,"£760,000",1 Jul 2009,Freehold,False,760000,Parma Crescent,London,75,SW11 1LU,
"75, Parma Crescent, London, Greater London SW11 1LU",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/53k/52507/22479412/52507_50433S_IMG_00_0000_max_135x100.JPG', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/53k/52507/22479412/52507_50433S_IMG_00_0000_max_296x197.JPG', 'count': 9}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-22479412-78244716?s=ea51c7599e2766ce7b93731e226e3f30d622cb83ae7035f8a3ceb15508d62001,4.0,"£655,000",31 Jul 2006,Freehold,False,655000,Parma Crescent,London,75,SW11 1LU,
"75, Parma Crescent, London, Greater London SW11 1LU",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/53k/52507/22479412/52507_50433S_IMG_00_0000_max_135x100.JPG', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/53k/52507/22479412/52507_50433S_IMG_00_0000_max_296x197.JPG', 'count': 9}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-22479412-78244716?s=ea51c7599e2766ce7b93731e226e3f30d622cb83ae7035f8a3ceb15508d62001,4.0,"£370,000",15 Jan 1999,Freehold,False,370000,Parma Crescent,London,75,SW11 1LU,
"75, Parma Crescent, London, Greater London SW11 1LU",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/53k/52507/22479412/52507_50433S_IMG_00_0000_max_135x100.JPG', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/53k/52507/22479412/52507_50433S_IMG_00_0000_max_296x197.JPG', 'count': 9}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-22479412-78244716?s=ea51c7599e2766ce7b93731e226e3f30d622cb83ae7035f8a3ceb15508d62001,4.0,"£239,000",18 Aug 1997,Freehold,False,239000,Parma Crescent,London,75,SW11 1LU,
"62, Parma Crescent, London, Greater London SW11 1LU",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/143895275/44538_WBL100062_L_IMG_00_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/143895275/44538_WBL100062_L_IMG_00_0000_max_296x197.jpeg', 'count': 10}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-143895275-78244698?s=5503e9cd518a0f5543900d311fb9f4b8d6bc9f652dfc8fe7bde3ce90fc5add61,4.0,"£575,000",7 Sep 2007,Freehold,False,575000,Parma Crescent,London,62,SW11 1LU,
"62, Parma Crescent, London, Greater London SW11 1LU",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/143895275/44538_WBL100062_L_IMG_00_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/143895275/44538_WBL100062_L_IMG_00_0000_max_296x197.jpeg', 'count': 10}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-143895275-78244698?s=5503e9cd518a0f5543900d311fb9f4b8d6bc9f652dfc8fe7bde3ce90fc5add61,4.0,"£230,000",17 Jun 1999,Freehold,False,230000,Parma Crescent,London,62,SW11 1LU,
"57, Parma Crescent, London, Greater London SW11 1LU",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/73k/72050/35198736/72050_25676123_IMG_01_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/73k/72050/35198736/72050_25676123_IMG_01_0000_max_296x197.jpg', 'count': 8}",True,"{'lat': 51.4622, 'lng': -0.16433}",https://www.rightmove.co.uk/house-prices/details/england-35198736-78244692?s=b9d82ec2941a9a6eb19d4a83fcc487fb736574b2db8af533b282188aa2ef0afb,4.0,"£517,500",3 Jul 2006,Freehold,False,517500,Parma Crescent,London,57,SW11 1LU,
